smiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio
CCCC[B-](C(=O)CCCC=O)(c1c(F)cccc1F)C1CCC(=O)CC1,27.0,27.0,6.0,10.0,3.0,377.2600000000002,349.0360000000001,51.21,4.411500000000004,103.60800000000005,148.0,0.13218985794978338,-0.345896372309438,1.1851851851851851,1.8148148148148149,2.3703703703703702,14.853339868354748,-2.1472637944066513,0.052953601229918004,0.7460450802940839,0.6658954408681544,0.8738056440301221,2428.390218424249,3186.597998028324,3646.8040917328694,3.5035808259352796,0.7138711938518386,0.00035982917300545023,1.4850395408145283,0.42857142857142855,8.0,1.0,-0.027763255557096536,0.3818181818181819,0.5090909090909091,0.05454545454545454,0.0,0.03636363636363636,0.0,0.01818181818181818,0.0
C=CC(=C)[B-](OC(C)C)(C(=C)C)C12CC(C1)C2,17.0,17.0,2.0,6.0,1.0,231.16799999999992,206.97599999999994,9.23,4.307700000000003,76.16000000000004,94.0,0.1699269129492519,-0.5804414918336321,1.3529411764705883,1.8823529411764706,2.1176470588235294,6.389074074074074,-1.1620370370370368,0.028307422671404906,0.6666107779332792,0.7454059771313807,0.9069234691228065,893.1339668636542,1086.6617393338029,1198.1846057913162,2.6217830146518644,0.7774742529407882,0.0010154394556368468,1.2358769827247218,0.4,8.0,0.5,0.0062042602944715275,0.3658536585365854,0.5853658536585368,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.0
CCCCC(F)=C(F)[B-](C(=O)c1cccs1)(c1ccc(OC)cc1)C(C)C,27.0,27.0,6.0,9.0,3.0,391.3120000000001,365.10400000000016,26.3,6.1246000000000045,110.89650000000005,146.0,0.16777093955509786,-0.4967726619154723,1.1851851851851851,1.8518518518518519,2.3333333333333335,15.685568546863191,-2.5795200302343164,0.18249460620701463,0.8927032481085925,0.4506449942209152,0.8272875537508065,2198.5216243064106,4036.0141569642806,4878.610996461332,3.7682694048765826,0.4120392097642388,0.0003762926616706803,1.3707232928729278,0.6190476190476191,8.0,1.0,0.07750647145019461,0.3962264150943396,0.490566037735849,0.03773584905660377,0.0,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.0
CCCCC(F)=C(F)[B-](C#CC(C)C)(c1ccsc1)c1cccc(O)c1,26.0,26.0,5.0,6.0,2.0,373.2970000000001,349.10500000000013,20.23,5.095300000000005,108.82880000000003,138.0,0.1843569806053743,-0.5080891933665106,1.2307692307692308,2.0,2.576923076923077,15.623390022675736,-2.4205933484504913,0.04338452480969168,0.7194606300339759,0.6945332258654832,0.9046238258926338,2889.468203134505,3763.5086175429497,4160.302337636667,3.8057167333189246,0.5602501389887317,0.00031307623489723634,1.4530403145321573,0.5714285714285714,8.0,0.5,0.11199989656543695,0.4200000000000001,0.48000000000000015,0.02,0.0,0.04,0.02,0.02,0.0
CCCC=CC[B-](c1ccccc1OC)(C1CCOC1)C1CC1CCCC,27.0,27.0,3.0,11.0,2.0,369.3780000000002,331.07400000000007,18.46,6.078100000000007,117.80500000000009,150.0,0.08340126724345771,-0.500075202622777,1.1851851851851851,2.037037037037037,2.740740740740741,5.930623740236836,-0.7094274376417233,0.22009700051998607,0.9108759174292591,0.4126803400301567,0.8836806823894313,2015.2188646261518,4315.228540634525,4883.244170242976,3.896043461501634,0.3474800633725518,0.00043850357789964673,1.176037289491266,0.3333333333333333,8.0,1.0,0.07732579752989692,0.36923076923076925,0.5846153846153843,0.03076923076923077,0.0,0.0,0.0,0.015384615384615385,0.0
C=C(C)C[B-](C#CC1CCCCC1)(CC)C(=O)c1ccccc1C,24.0,24.0,2.0,5.0,1.0,321.29299999999995,291.053,17.07,5.884620000000006,105.71650000000005,128.0,0.1485715970470615,-0.339988503907184,1.25,1.9166666666666667,2.5,13.411071586041825,-1.4225188964474675,0.2472194374271838,0.9230875409483386,0.3845899007331697,0.8184262362762122,1630.218040924585,3469.184221946514,4238.847764376523,3.8121248810355852,0.31251365932734954,0.000502034829532397,1.1500695235337128,0.4090909090909091,8.0,1.0,0.010036560581357278,0.4074074074074072,0.5555555555555551,0.018518518518518517,0.0,0.0,0.0,0.018518518518518517,0.0
C=CCCCCOC[B-](CC=Cc1ccccc1)(c1ccc2[nH]ccc2c1)c1ncc[nH]1,32.0,32.0,5.0,12.0,2.0,424.37700000000007,393.12900000000013,53.699999999999996,5.079500000000003,137.05839999999998,164.0,0.12483084202949393,-0.418027012821577,1.0,1.90625,2.71875,6.3120467214663645,-1.2654339884101788,0.27794966529698173,0.932103110527242,0.3621930305036804,0.7489639363436223,2976.466774564072,6154.912116264092,8217.901847600093,4.521159413762374,0.23859118005209792,0.0002516285223621602,1.1520191243587565,0.7777777777777778,8.0,1.0,-0.06631121901696159,0.42857142857142855,0.49206349206349204,0.015873015873015872,0.047619047619047616,0.0,0.0,0.015873015873015872,0.0
CC(=O)OCC[B-](O)(CS(C)=O)C(=O)c1ccccc1,20.0,20.0,7.0,7.0,5.0,297.161,279.017,80.67,0.8271,79.11870000000003,110.0,0.30200759618704665,-0.5981704181647087,1.3,1.9,2.4,12.38067224111867,-2.5352932098765426,0.24510904811782178,0.9164789648954548,0.4000828750448534,0.698729420396871,1514.6646459516048,2645.3038012255483,3785.877228016309,3.656445962818747,0.18009053897752988,0.00046130965178624506,0.7967521028864166,0.6153846153846154,8.0,0.0,0.14817052738367606,0.3421052631578947,0.4736842105263156,0.13157894736842105,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0
CC1([B-](CCC(O)CO)(C(=O)c2ccccc2)C(=O)c2ccccc2)CCCC(=O)C1,31.0,31.0,6.0,9.0,5.0,421.3220000000003,391.08200000000016,91.66999999999999,3.9261000000000035,121.65760000000004,164.0,0.15666134967634618,-0.3936908982238574,1.0,1.5161290322580645,1.967741935483871,14.145113851095994,-2.458287037037036,0.03851683695734324,0.6840489028667811,0.7294361510692716,0.7868392700849363,3567.446998487434,3848.1879301454846,4890.691245913651,3.821572864033811,0.623337709910072,0.0002205608858151359,1.4911362387901843,0.6,8.0,0.5,0.06893581503443748,0.4098360655737706,0.4918032786885248,0.0819672131147541,0.0,0.0,0.0,0.01639344262295082,0.0
CC(=O)C(C)C[B-](C=CC1CCCCC1)(c1ccc(C=O)o1)C1Cc2ccccc2C1,31.0,31.0,4.0,8.0,3.0,417.37800000000016,383.10600000000017,47.28,5.8177000000000065,127.45050000000005,164.0,0.18460564598669926,-0.4993390759011441,1.096774193548387,1.7741935483870968,2.3548387096774195,12.352321829405163,-1.2858522297808008,0.09804231741397956,0.8177340856091124,0.5755961824343773,0.7737634993076636,3583.3505459717544,4817.033090752368,6225.459194007573,4.185821230776979,0.43661262588676575,0.00021593296256697372,1.3768943038566162,0.5185185185185185,8.0,1.0,-0.05727461984848551,0.4153846153846154,0.523076923076923,0.046153846153846156,0.0,0.0,0.0,0.015384615384615385,0.0
C=CC(C)[B-](CCc1ccccc1)(CC(F)(F)F)c1ccccn1,24.0,24.0,5.0,7.0,1.0,332.198,310.022,12.89,5.1185000000000045,95.06100000000004,128.0,0.358972002070938,-0.3034463372699004,1.125,1.7916666666666667,2.3333333333333335,13.412255291005291,-4.244564200680273,0.18624226329982377,0.8906532083580307,0.4546832550705452,0.933633589080225,1572.0935908626088,3228.0920074335045,3457.5577027104173,3.5254713086651903,0.40659035603147864,0.000593879139579686,1.1245059705666989,0.6842105263157895,7.0,1.0,-0.12276252148364229,0.4130434782608694,0.4782608695652172,0.0,0.021739130434782608,0.06521739130434782,0.0,0.021739130434782608,0.0
C=C(C)C[B-](CCCCCC)(C(C)CC(=O)OCC)C1CC(F)(F)C1,25.0,25.0,5.0,12.0,2.0,357.3140000000001,321.02599999999995,26.3,6.734200000000007,102.92900000000006,146.0,0.3023086520282863,-0.4660495964031894,1.28,1.92,2.4,13.641631745328986,-2.527968828735198,0.10446419817296966,0.817721846347513,0.5756135700328948,0.7282769594741921,2780.7458967144908,3518.251257721101,4830.924845214435,3.9464449234514674,0.36130683507334793,0.00026189985943507693,1.193113221908767,0.15,8.0,1.0,0.08845258247592445,0.3278688524590164,0.5901639344262298,0.03278688524590164,0.0,0.03278688524590164,0.0,0.01639344262295082,0.0
C#CCOC[B-](C#CC(=O)C(C)(C)C)(C(=O)CCCC)c1ccco1,25.0,25.0,5.0,8.0,4.0,341.23600000000005,315.0280000000001,56.510000000000005,2.5807,100.51800000000003,134.0,0.22594353175507342,-0.5089190585466299,1.36,2.08,2.6,13.001220710506425,-2.142499999999999,0.11878002001287571,0.8402709613967191,0.5421666823343476,0.7596776003617819,2516.712435383157,3526.3879651931343,4641.953327982502,3.9568167373070553,0.366250382902725,0.00030185315957487397,1.2644413645330774,0.3,8.0,1.0,-0.037483430416486364,0.39215686274509787,0.5098039215686272,0.0784313725490196,0.0,0.0,0.0,0.0196078431372549,0.0
