0,1
-41.00322,-3.7216337
-51.70078,-7.8516517
25.689522,-2.006757
32.123592,-18.213171
23.96594,9.73391
-42.06896,-9.656853
56.57816,2.5811331
19.295591,-15.037902
55.7438,1.8643564
-7.093294,-1.3296584
4.330752,17.981142
-24.839699,8.311126
59.784344,-0.85884804
9.5171995,-5.3532796
-3.4775748,-0.96410197
14.989513,9.128215
-52.23715,-7.2781506
-39.927013,-3.3601637
45.140152,-0.7674416
30.958302,-3.9472473
3.8150854,19.410944
31.656427,-15.077929
52.10673,0.1256466
17.868288,-3.30372
-22.649216,8.959657
-68.54247,-2.4345245
9.561673,-9.550081
3.388228,16.161938
10.620425,-11.616323
-12.5165825,-11.995871
60.1603,-5.217298
-33.719215,-8.291283
23.919514,9.200039
46.63635,-0.43163955
-21.857529,-13.490889
12.498537,4.3056936
7.464919,3.7423608
51.389374,-3.25872
-30.270144,6.8211546
-3.945498,-8.8439665
-6.7327166,13.26662
-68.89848,-3.294164
5.705742,-11.705933
29.5022,0.15683272
0.26662523,-4.662118
43.570065,6.896422
17.061033,7.839712
14.086661,-2.6371467
-6.1538796,5.929992
40.10816,6.371749
-19.366213,9.95331
27.686256,-2.591185
40.52064,4.605626
-5.0337214,3.105141
-25.915983,6.3093276
-16.500113,-11.703379
-59.10082,-6.136783
-21.144066,-13.357406
-10.405409,-12.120861
-29.393068,2.8540971
9.2255335,19.404657
4.638247,14.222652
26.527405,13.534352
-6.6049356,6.5766125
-33.435318,-1.8115739
44.828037,-6.08622
47.656746,-1.1029994
-24.304857,-6.8722267
24.62238,14.754076
0.008389185,-0.60516685
-0.47226354,18.284376
49.19762,6.8053117
30.453707,-14.181826
-29.479834,9.927654
9.463981,2.893164
18.974115,-3.8566222
44.283787,-7.6489005
57.827835,-5.5852585
-27.664587,-2.691187
-5.73661,9.935136
2.1138139,21.279005
-11.964169,1.7358295
14.241289,7.8581867
-3.7457914,11.384356
59.876965,-3.9051735
-49.67134,0.38183793
16.498726,-7.648695
11.685452,13.581526
33.197155,3.2957695
22.625383,-13.283858
40.711834,3.3154492
-33.334618,8.445233
17.216387,11.003056
-62.04629,-6.3201
45.66732,0.8213935
-2.1810257,-2.1640518
-26.785921,-4.8349
-20.562233,-8.498649
-11.885712,-3.5313048
-14.626257,1.6124836
-18.92641,-10.057471
-12.499564,6.142439
-63.677452,-3.438412
-33.17347,-3.7939327
15.797466,2.583577
-38.13448,-12.447992
38.744526,7.704793
39.01493,9.887061
-41.53756,6.1914973
-14.132652,0.24454749
28.26022,7.603967
2.5055585,-6.5986
4.9362206,-9.874726
12.727486,14.790366
-24.024809,11.912391
-65.315285,-4.458133
55.70865,-4.127054
-16.604895,-1.1995841
50.550858,-1.1453674
-26.785044,7.3881645
4.8460345,-11.765396
-26.593853,10.79951
43.099297,-0.07984243
-59.93186,-5.3102016
-56.243473,2.7488265
56.633835,-4.586485
2.7148883,17.664963
55.561245,0.8028091
-18.301605,4.5927515
-25.70711,7.433105
-47.314423,-8.097796
-15.491657,6.0695167
47.30445,-5.893125
-0.2202692,10.94912
44.58594,-8.820645
-8.726219,15.389459
-18.144716,-5.322193
44.544727,-6.5736895
28.14327,-11.832699
12.080863,5.657725
1.5242167,-12.088335
1.3323152,9.625153
-5.0986204,16.120926
9.193539,-7.8148975
-20.334074,3.7235346
-63.185143,-5.513177
2.3483918,9.770226
55.81495,-0.27144206
-26.213236,-3.819147
-56.66504,5.310138
-15.906227,-4.0524006
-18.56669,-14.601363
-48.157173,-4.717815
59.502483,-3.12131
-25.413496,9.957816
11.648124,12.798442
11.579732,4.6904035
-4.7833095,10.293845
14.44522,-6.3985214
31.223488,-16.354511
2.7272358,18.440226
21.576876,-13.170586
21.049849,-5.5712333
21.629486,13.893935
-5.037511,-8.009789
24.976772,-10.153398
-27.312954,-10.621938
24.636831,-8.564211
2.0167544,13.521108
-28.427267,2.1128676
5.6222796,20.16771
-57.729874,-4.965486
-61.20205,-2.4533832
43.38443,6.404829
-24.720676,5.0660744
-35.60784,-5.288689
21.935446,-12.307007
-23.887283,7.1956763
-4.8527656,15.41822
-42.18188,-1.3555802
-28.073149,9.123612
54.567383,-8.794244
-40.65407,-1.2120826
5.5388126,-4.652455
-20.411074,6.193105
19.33667,12.830926
38.725895,10.41647
49.950527,4.0921254
15.965281,-5.7980156
-3.2552063,13.996954
2.7146056,-11.227585
16.628267,2.7730024
-23.48878,4.9384723
-27.385324,7.489808
-34.575916,-5.989065
-39.54561,1.06686
51.665142,4.202592
-9.403614,6.4683914
-42.54247,-5.68713
-15.736202,-15.263407
59.961754,-3.2064476
46.301468,1.4189541
-11.494485,7.3110557
6.6763687,12.606413
8.842609,12.206493
35.68694,3.2654355
-16.830515,4.516331
31.68302,-19.19175
50.979156,0.48293528
28.934273,-18.200151
32.46216,-19.126541
-50.106792,2.6614184
-9.3901205,-2.044787
-13.185251,-5.341414
6.027116,19.078442
-21.497896,-9.924569
-8.063145,11.699673
22.696459,-11.32783
7.8290195,-6.0717535
-30.803593,10.313785
27.062273,-15.153758
-0.23073629,-12.535183
-16.853037,-11.199396
30.127407,-2.8102357
47.20254,-4.817232
52.485924,1.9460622
11.141709,4.280644
-5.7566247,-4.4568453
19.219084,-5.398658
27.194653,12.331304
23.185194,8.263917
14.396484,-0.8367949
6.8074703,17.229244
22.896961,15.418222
15.914568,4.4796276
-19.420189,3.6082406
15.870003,-7.211794
-28.989244,-9.561762
-45.231487,-4.6217246
-55.628967,-3.25396
13.985185,7.489762
25.840565,-3.2457945
61.147823,1.227806
-67.16219,-1.5019809
-36.429016,4.954769
-2.1271353,1.9040107
58.377308,1.3864512
-53.52408,-1.3324368
6.1610146,12.017099
19.462074,-16.18497
-68.98209,-2.8914979
51.64937,-6.726733
11.92415,3.9715352
19.972498,-8.987626
-41.381565,5.2510133
-7.5684643,4.907991
-63.08999,-4.271578
-14.746992,-7.417164
59.364,2.9428313
9.5905285,12.60852
29.24256,7.212779
-15.431405,1.1057575
-37.696854,-8.010295
58.1766,-6.8563933
12.309382,14.59905
-55.835793,-8.5479
17.103558,3.333091
22.05209,-14.171738
-45.96607,3.9425325
-52.532272,0.7070751
-15.455042,6.832624
-40.826508,1.4833974
8.834469,15.238764
-32.143387,0.48660123
-14.442679,-11.688349
11.067624,3.0611491
7.293515,12.052298
-22.352745,11.388488
-13.374969,-1.3528773
-17.000956,-1.9880486
-50.720085,0.8058129
-40.43098,-13.058961
-38.623825,-6.6091704
-16.51557,-10.215712
-27.59429,3.300482
-52.901794,-0.44058242
52.64871,3.4009821
-37.29564,-13.020922
22.378284,13.229943
-47.963036,-3.572386
-6.9175205,-3.2847302
41.06196,6.1669917
7.860746,2.8763661
31.545414,-3.2146237
49.02669,-1.2379354
25.164743,4.732547
-63.426075,1.5784861
-39.364506,4.670984
-15.928629,6.2489185
9.807228,-12.86196
-0.23420915,-5.349025
19.745771,-14.459552
-34.07939,-6.5714097
-54.999176,-1.3387865
18.417336,-13.702404
-34.151176,-5.0382295
-62.581284,-0.78785795
-12.053722,3.7869143
-29.633776,2.0088437
-52.87819,1.0230383
-19.94602,-13.900551
50.00058,-0.3620696
31.322544,-3.862414
-50.735016,-5.2147293
-17.151756,-16.240946
22.27222,9.562462
-60.811462,-6.6473107
28.587847,4.6608205
-46.43237,-3.85718
-16.428268,5.7342925
-23.832714,-7.720245
-58.538273,1.884077
-22.515621,3.5412397
48.7336,-6.6463604
-59.519238,3.267588
8.532139,-3.1470127
4.351352,-10.332604
55.41779,-8.200546
26.734179,10.245628
-45.420193,3.6424193
27.21725,-4.364357
-55.82644,1.588253
-38.18108,6.1991863
-28.188646,-7.257322
23.130123,-7.6865945
-27.085976,12.815847
46.31926,-4.2842135
21.006784,-8.152011
-67.22616,-2.2871778
-10.653545,6.250089
26.855753,-3.3692253
-58.00726,-4.384629
1.0855119,11.340365
34.65974,-12.521674
-33.21197,-0.19693775
48.72434,7.174531
-33.492195,-2.8656662
16.833786,-4.972346
53.984043,3.5557315
49.266697,5.150346
-36.05974,6.801497
52.283436,-4.312544
20.265455,13.828329
56.112167,4.3946614
3.2560394,-10.203866
52.634937,6.172582
-15.373003,-14.3431
-23.681086,9.588806
-38.394363,-12.952738
13.502654,4.6825633
10.274497,7.984346
54.047348,-2.3740036
47.313103,-3.8258598
43.8851,-5.728395
-3.3874445,-6.674512
-7.0104,14.484707
55.8301,-1.0976598
-57.439182,-5.788565
10.718601,12.733474
-48.7926,4.4385
21.011677,-15.024341
8.793497,2.9554296
51.091396,-7.607449
38.98645,6.665572
-58.167156,3.2423668
-3.2236216,4.1652274
-13.317467,4.581797
-53.547462,-5.856217
1.295474,10.367559
20.070753,14.964218
31.05569,-15.606375
-21.788004,7.065517
-27.918959,5.971519
25.29617,-8.218387
-40.297264,5.561487
14.467661,-1.6073937
13.59129,8.943329
-57.170345,4.6890407
18.74395,-4.452358
-14.773461,6.546572
25.675453,10.516803
58.45651,0.16837247
16.753483,-5.5667987
-13.553496,5.0860705
30.396288,-17.44119
-31.732782,1.7292461
-46.632477,5.026642
-25.007082,-6.3876386
9.000404,-10.826447
-11.628463,-2.5879653
35.8086,2.1718225
42.195408,7.799363
-41.225872,-1.0518081
15.85131,2.2658803
28.406094,12.637563
13.461223,3.2480865
6.2895975,-4.903001
-24.163912,-10.694035
10.20653,-5.209731
6.6798887,14.864243
10.937268,-14.765113
-38.560448,-10.904788
15.777685,5.9441175
-41.553345,-5.7842054
31.430092,-8.846326
-17.839363,-4.3715973
44.05326,7.7675357
-9.208051,5.3031063
-43.131195,-1.5645269
-51.50716,2.0076997
31.12928,-13.5532675
14.837177,-10.264908
-62.53269,1.5156347
56.89095,-6.492061
7.0092998,-11.02483
61.220524,-4.700354
-26.934275,-3.6222956
30.542503,-9.352898
5.473655,-9.511397
29.871122,-12.650139
42.508175,4.879704
6.4502378,18.666779
-56.34341,2.044824
-5.231291,-4.6506767
41.003284,-5.5682135
-35.706524,-3.551898
-24.504713,-7.929001
-28.48844,-8.057434
62.441395,-3.7449064
7.934675,19.111158
-28.870605,-6.466562
-8.009648,-4.1956887
-54.823353,-7.791509
-45.768307,2.6141808
-52.794907,-2.0914638
-33.066483,7.021265
-60.097614,-2.5175633
8.236091,-4.339021
58.789413,-1.6959121
28.048998,-3.2117903
28.291075,3.8471859
44.555458,0.31171215
-43.126152,-8.990176
-27.762758,2.4624176
-62.706703,-5.2285566
-56.62396,-6.255798
1.8509743,20.603592
-26.336525,-9.533907
33.40161,-9.818616
1.1818209,-5.001207
51.553276,6.0208936
13.676063,1.0963427
-41.618088,4.358832
59.609196,1.8532368
-60.826214,-3.1057053
17.079205,-7.992961
48.539997,-0.6531475
-15.247107,-11.729893
48.336147,-5.9786563
23.070312,7.4871044
-6.1861467,16.29532
11.52826,6.538405
47.179237,-1.2812668
23.60978,-11.363818
-63.468597,-1.4601761
-21.13086,5.6417317
6.5182285,-11.778691
-29.736805,8.335727
-13.513184,-7.057837
-15.045718,-15.517403
-58.16175,-6.2515864
-20.62817,5.207097
14.4061365,0.6851136
14.641677,13.998623
47.079273,6.6936917
0.12415546,9.036468
53.536137,0.8606756
-12.478195,0.306605
0.19594073,17.5607
-17.50798,-5.5171156
26.321196,-15.163245
-50.826595,-3.849126
-26.925552,12.101605
-51.70284,-6.3977995
-19.416073,-12.334224
-26.063843,13.357248
-40.835075,4.183085
-9.40301,17.435812
-8.120573,4.1620097
23.84339,12.335862
-4.2345963,-8.502728
-1.4371691,1.2548991
-27.938627,-6.5363083
-44.315308,-1.964618
-65.757965,-5.179535
9.908538,-14.357172
42.18402,2.637639
60.81214,0.3548061
8.494496,15.926889
-3.9161413,5.2926435
-3.3792772,0.4530109
-26.678984,-7.5612235
31.357973,5.3016353
-51.982265,0.82086265
-30.30002,2.2222793
-14.584327,-2.1046863
-38.779934,-9.925275
-56.587715,0.8682192
18.6645,-8.652066
26.96011,6.460692
-22.078724,4.625677
-19.091948,9.292471
-59.93606,-4.5661464
20.478415,-16.386782
18.741175,-5.368368
29.88902,-15.041234
-36.917202,-3.0992107
-65.64881,-3.8840432
-57.749405,2.7272804
27.139948,0.32649168
58.830135,-5.4250016
-27.22459,6.577853
-15.994342,-3.2360306
-45.32409,-2.785681
21.840227,-11.188416
41.899357,3.2880297
16.192663,9.801659
8.072371,4.2750473
-19.215734,-7.496522
52.575035,-6.2757564
8.993397,-6.1421247
20.31113,-4.1832123
54.072716,-8.392003
-0.5644375,12.583607
-9.172446,4.4299035
-38.81117,0.5901481
-27.974125,7.089442
-36.321888,-3.136491
-38.63484,2.4444935
27.0803,3.8305638
-2.8928168,-11.807501
37.587425,4.3978796
-16.407854,-4.803649
18.297264,13.902067
-57.141136,3.6025293
3.2424943,-12.006332
6.4151006,6.188342
-47.991924,-5.8757997
25.736115,8.186245
-16.693377,-14.202108
-27.16139,9.696908
-25.734062,12.645658
-9.512209,-5.4241962
-8.372458,-2.8337448
-53.202583,-0.007304139
15.382495,-4.793137
7.4471984,15.587195
-20.768166,-13.952837
10.007036,-6.851966
29.563957,5.830265
2.8982255,11.995894
-28.515303,6.657704
