,y_train,y_train_pre,y_test,y_test_pre
152,-0.0824565000000348,-0.08358139,,
153,-0.089243300000021,-0.077227026,,
154,-0.0513746999999966,-0.081449494,,
155,-0.0886608000000706,-0.08237021,,
156,-0.0795018000000027,-0.08550444,,
157,-0.0840472000000005,-0.08907011,,
158,-0.0560213999999632,-0.08787164,,
159,-0.1009116000000176,-0.08151698,,
160,-0.0617505999999821,-0.08493942,,
161,-0.0780597000000398,-0.07869595,,
162,-0.0444599999999582,-0.07476929,,
163,-0.0748807999999598,-0.08006433,,
164,-0.0633500999999796,-0.07230942,,
165,-0.0787961999999424,-0.08821154,,
166,-0.0774205999999821,-0.08651519,,
167,-0.0810335000001032,-0.08720279,,
168,-0.0543998000000556,-0.0937573,,
169,-0.0725269999999795,-0.09550735,,
170,-0.0819469000000481,-0.08163138,,
171,-0.0816555999999764,-0.07864812,,
172,-0.084200800000076,-0.0757391,,
173,-0.0581827999999404,-0.07601169,,
174,-0.0810403000000405,-0.09162566,,
175,-0.0854368999999906,-0.08653024,,
176,-0.0550167000000101,-0.07929774,,
177,-0.0476733999998941,-0.07879469,,
178,-0.0837321999999858,-0.10107157,,
179,-0.0829087999999274,-0.083248764,,
180,-0.0647637999999801,-0.101744264,,
181,-0.090428299999985,-0.07553463,,
182,-0.0510358000000223,-0.09559956,,
183,-0.0834531000000424,-0.07463466,,
184,-0.0767960000000584,-0.08745059,,
185,-0.0665516000000252,-0.097724885,,
186,-0.094406699999979,-0.093756646,,
187,-0.0821176000000036,-0.09047091,,
188,-0.0785017000000607,-0.06715262,,
189,-0.1037891000000286,-0.077295154,,
190,-0.0669291999998904,-0.08934784,,
191,-0.0811488000000508,-0.07909432,,
192,-0.084099300000048,-0.067718595,,
193,-0.0794406999999637,-0.07625444,,
194,-0.057298400000036,-0.07504895,,
195,-0.0941022000000089,-0.082183,,
196,-0.0460395999999718,-0.096619695,,
197,-0.0687660000000107,-0.07226533,,
198,-0.0485477999999943,-0.077780336,,
199,-0.0832269999999653,-0.104489535,,
200,-0.064597699999922,-0.08235404,,
201,-0.0759918999999627,-0.07995407,,
202,-0.0545720000000073,-0.079669744,,
203,-0.0860881999999492,-0.07838336,,
204,-0.081035399999962,-0.080967635,,
205,-0.0734542999999803,-0.0930756,,
206,-0.0891751999999996,-0.07575467,,
207,-0.0805623999999625,-0.08211392,,
208,-0.0797876000000314,-0.08325839,,
209,-0.0915569000000005,-0.0813721,,
210,-0.0774370000000317,-0.1047816,,
211,-0.0761282999999366,-0.07718864,,
212,-0.0896503000000166,-0.12500533,,
213,-0.083467500000097,-0.08353993,,
214,-0.0715209999999615,-0.083721936,,
215,-0.0579692000000022,-0.08158663,,
