,y_train,y_train_pre,y_test,y_test_pre
0,-0.0786527999999862,-0.08295800000001916,-0.0820766000000503,-0.08295800000001916
1,-0.0899571000000207,-0.08295800000001916,-0.0536905999999817,-0.08295800000001916
2,-0.0871709000000464,-0.08295800000001916,-0.0935927000000447,-0.08295800000001916
3,-0.0795663000000104,-0.08295800000001916,-0.1074755999999297,-0.08295800000001916
4,-0.0806112999999868,-0.08295800000001916,-0.0806122000000186,-0.08295800000001916
5,-0.081479599999966,-0.08295800000001916,-0.0511260999999194,-0.08295800000001916
6,-0.057394600000066,-0.08295800000001916,-0.072648499999957,-0.08295800000001916
7,-0.0818583999999873,-0.08295800000001916,-0.0826888999999937,-0.08295800000001916
8,-0.0803682000000662,-0.08295800000001916,-0.05647620000002,-0.08295800000001916
9,-0.0757158999999774,-0.08295800000001916,-0.0966076000000839,-0.08295800000001916
10,-0.0580846000000292,-0.08295800000001916,-0.0666532999999844,-0.08295800000001916
11,-0.0562952000000223,-0.08295800000001916,-0.0727461000000175,-0.08295800000001916
12,-0.0833521999999789,-0.08295800000001916,-0.0836526000000503,-0.08295800000001916
13,-0.0755675999999994,-0.08295800000001916,-0.0772734999999329,-0.08295800000001916
14,-0.0775413999999727,-0.08295800000001916,-0.0896457999999711,-0.08295800000001916
15,-0.0860077999999475,-0.08295800000001916,-0.0535141000000294,-0.08295800000001916
16,-0.0857740999999805,-0.08295800000001916,-0.059880000000021,-0.08295800000001916
17,-0.0503047999999353,-0.08295800000001916,-0.0850371000000222,-0.08295800000001916
18,-0.0801072000000431,-0.08295800000001916,-0.0830395000000407,-0.08295800000001916
19,-0.0854064000000107,-0.08295800000001916,-0.0810953000000154,-0.08295800000001916
20,-0.0773030999999946,-0.08295800000001916,-0.0717341999999234,-0.08295800000001916
21,-0.0800277999999252,-0.08295800000001916,-0.0895975000000817,-0.08295800000001916
22,-0.0808033000000705,-0.08295800000001916,-0.0540756000000328,-0.08295800000001916
23,-0.0659322999999858,-0.08295800000001916,-0.0811929999999847,-0.08295800000001916
24,-0.0804473999999686,-0.08295800000001916,-0.0799355000000332,-0.08295800000001916
25,-0.0812669000000596,-0.08295800000001916,-0.0811215000001084,-0.08295800000001916
26,-0.0828444999999646,-0.08295800000001916,-0.0833721000000196,-0.08295800000001916
27,-0.0522189000000707,-0.08295800000001916,-0.0690878999999995,-0.08295800000001916
28,-0.083062400000017,-0.08295800000001916,-0.0825160000000551,-0.08295800000001916
29,-0.0634645000000091,-0.08295800000001916,-0.0904427000000112,-0.08295800000001916
30,-0.0498354999999719,-0.08295800000001916,-0.0818133999999872,-0.08295800000001916
31,-0.0787732999999661,-0.08295800000001916,-0.0843642999999474,-0.08295800000001916
32,-0.0788288999999622,-0.08295800000001916,-0.0825518999999985,-0.08295800000001916
33,-0.0938986999999542,-0.08295800000001916,-0.0807117999999036,-0.08295800000001916
34,-0.0881351000000449,-0.08295800000001916,-0.0514646999999968,-0.08295800000001916
35,-0.0646904999999833,-0.08295800000001916,-0.0805280000000721,-0.08295800000001916
36,-0.0827657000000954,-0.08295800000001916,-0.0849517000000332,-0.08295800000001916
37,-0.0527138999999579,-0.08295800000001916,-0.0841942000000131,-0.08295800000001916
38,-0.0849958999999671,-0.08295800000001916,-0.0820997000000716,-0.08295800000001916
39,-0.0837619999999788,-0.08295800000001916,-0.0809676000000081,-0.08295800000001916
40,-0.0552913999999873,-0.08295800000001916,-0.0564505999999482,-0.08295800000001916
41,-0.07946359999994,-0.08295800000001916,-0.0574493000000302,-0.08295800000001916
42,-0.0824632000000065,-0.08295800000001916,-0.0808122999999341,-0.08295800000001916
43,-0.0993042999999715,-0.08295800000001916,-0.0935513000000582,-0.08295800000001916
44,-0.0817393999999467,-0.08295800000001916,-0.0940105999999332,-0.08295800000001916
45,-0.0852574000000458,-0.08295800000001916,-0.0805708000000322,-0.08295800000001916
46,-0.0831896000000256,-0.08295800000001916,-0.0847671000000218,-0.08295800000001916
47,-0.0993440999999961,-0.08295800000001916,-0.0920772999999997,-0.08295800000001916
48,-0.0819323000000622,-0.08295800000001916,-0.077636200000029,-0.08295800000001916
49,-0.089736900000048,-0.08295800000001916,-0.0563061999999945,-0.08295800000001916
50,-0.0885753000000022,-0.08295800000001916,-0.0841517000000067,-0.08295800000001916
51,-0.0769145000000435,-0.08295800000001916,-0.0843527999999196,-0.08295800000001916
52,-0.0874953000000005,-0.08295800000001916,-0.0513361999999233,-0.08295800000001916
53,-0.079516099999978,-0.08295800000001916,-0.0955854000000044,-0.08295800000001916
54,-0.0584006999999928,-0.08295800000001916,-0.0910756999999193,-0.08295800000001916
55,-0.0550498000000061,-0.08295800000001916,-0.081770899999924,-0.08295800000001916
56,-0.0790067000000362,-0.08295800000001916,-0.0867006000000856,-0.08295800000001916
57,-0.0787359999999353,-0.08295800000001916,-0.0551135000000044,-0.08295800000001916
58,-0.0819214000000556,-0.08295800000001916,-0.0845893000000614,-0.08295800000001916
59,-0.0844664999999622,-0.08295800000001916,-0.0832488000000353,-0.08295800000001916
60,-0.0919408999999404,-0.08295800000001916,-0.1082449000000451,-0.08295800000001916
61,-0.0548632999999654,-0.08295800000001916,-0.0730857000000924,-0.08295800000001916
62,-0.0465027000000191,-0.08295800000001916,-0.0862802000000328,-0.08295800000001916
63,-0.0543023000000175,-0.08295800000001916,-0.0518946000000823,-0.08295800000001916
64,-0.0823025999999345,-0.08295800000001916,-0.0802805999999236,-0.08295800000001916
65,-0.0657547000000136,-0.08295800000001916,-0.08208680000007,-0.08295800000001916
66,-0.0498522999999977,-0.08295800000001916,-0.0810875999999325,-0.08295800000001916
67,-0.0846991999999886,-0.08295800000001916,-0.083582700000079,-0.08295800000001916
68,-0.0814317000000528,-0.08295800000001916,-0.0830964000000449,-0.08295800000001916
69,-0.0826423999999974,-0.08295800000001916,-0.0623770999999919,-0.08295800000001916
70,-0.0818679999999858,-0.08295800000001916,-0.0905661000000463,-0.08295800000001916
71,-0.0554815000000417,-0.08295800000001916,-0.0744061999999985,-0.08295800000001916
72,-0.0813088999999536,-0.08295800000001916,-0.075253499999917,-0.08295800000001916
73,-0.0868024000000105,-0.08295800000001916,-0.0478276999999707,-0.08295800000001916
74,-0.0918563999999833,-0.08295800000001916,-0.082627699999989,-0.08295800000001916
75,-0.0762323999999807,-0.08295800000001916,-0.0946627999999236,-0.08295800000001916
76,-0.0812963000000195,-0.08295800000001916,-0.0612899000000197,-0.08295800000001916
77,-0.0595508000000108,-0.08295800000001916,-0.0856600999999273,-0.08295800000001916
78,-0.0772994000000153,-0.08295800000001916,-0.0824728999999706,-0.08295800000001916
79,-0.0590730000000121,-0.08295800000001916,-0.0680578000000196,-0.08295800000001916
