,y_train,y_train_pre,y_test,y_test_pre
57,-0.0787359999999353,-0.07951325,-0.0551135000000044,-0.052367236
58,-0.0819214000000556,-0.08186977,-0.0845893000000614,-0.08325912
59,-0.0844664999999622,-0.08450301,-0.0832488000000353,-0.08153805
60,-0.0919408999999404,-0.09135723,-0.1082449000000451,-0.10104546
61,-0.0548632999999654,-0.056055702,-0.0730857000000924,-0.07138323
62,-0.0465027000000191,-0.046431877,-0.0862802000000328,-0.08263323
63,-0.0543023000000175,-0.054943636,-0.0518946000000823,-0.053805053
64,-0.0823025999999345,-0.08371184,-0.0802805999999236,-0.08290219
65,-0.0657547000000136,-0.06585482,-0.08208680000007,-0.0836144
66,-0.0498522999999977,-0.050269034,-0.0810875999999325,-0.08126994
67,-0.0846991999999886,-0.08461484,-0.083582700000079,-0.08340619
68,-0.0814317000000528,-0.08030425,-0.0830964000000449,-0.080405936
69,-0.0826423999999974,-0.081563,-0.0623770999999919,-0.067112185
70,-0.0818679999999858,-0.081684664,-0.0905661000000463,-0.08371011
71,-0.0554815000000417,-0.05438057,-0.0744061999999985,-0.08326904
72,-0.0813088999999536,-0.08062101,-0.075253499999917,-0.07191647
73,-0.0868024000000105,-0.088540524,-0.0478276999999707,-0.04881781
74,-0.0918563999999833,-0.09063426,-0.082627699999989,-0.081197366
75,-0.0762323999999807,-0.07713409,-0.0946627999999236,-0.082927994
76,-0.0812963000000195,-0.08193358,-0.0612899000000197,-0.060237367
77,-0.0595508000000108,-0.060320318,-0.0856600999999273,-0.08603843
78,-0.0772994000000153,-0.07868417,-0.0824728999999706,-0.08302061
79,-0.0590730000000121,-0.058781203,-0.0680578000000196,-0.06875255
80,-0.0825545999999803,-0.081966124,-0.0547986000000264,-0.052801043
81,-0.0870330000000194,-0.08596627,-0.0557664000000386,-0.05324808
82,-0.0723069000000578,-0.07296101,-0.0890925999999581,-0.083850995
83,-0.0865148000000317,-0.08575624,-0.0760113000000046,-0.080029316
84,-0.0845381000000315,-0.083658755,-0.0806291999999757,-0.083390385
85,-0.0857965000000149,-0.08466166,-0.0832014999999728,-0.082285866
86,-0.0823560999999699,-0.08314358,-0.0869619000000057,-0.085319765
87,-0.0879116000000976,-0.086262666,-0.0622439999999642,-0.059508592
88,-0.0898435999999947,-0.08895492,-0.0848158000000012,-0.08397305
89,-0.0519526000000496,-0.052351296,-0.0833381999999574,-0.08368293
90,-0.0579684000000497,-0.057657998,-0.0833431999999447,-0.08407243
91,-0.1214560000000801,-0.12089046,-0.0523511000000098,-0.051504638
92,-0.0806448999999815,-0.079803675,-0.0911756000000423,-0.08297885
93,-0.083432299999913,-0.08321287,-0.082954500000028,-0.081171304
94,-0.074382499999956,-0.0756747,-0.0838741999999683,-0.07783683
95,-0.0555924000000231,-0.05551946,-0.0961367000000166,-0.09003691
96,-0.0800653000000011,-0.08076442,-0.083915300000001,-0.07731971
97,-0.0612293000000363,-0.059582584,-0.0869147000000225,-0.08435652
98,-0.0521456999999827,-0.052600253,-0.0797615000000178,-0.08544007
99,-0.077260600000045,-0.07758623,-0.0741661000000704,-0.07423424
100,-0.0565527999999631,-0.056689527,-0.0834459999999808,-0.08524825
101,-0.0817971999999827,-0.08258292,-0.0808097999999972,-0.08118063
102,-0.08376439999995,-0.0840964,-0.0856257000000368,-0.08233285
103,-0.0808810999999991,-0.08211305,-0.0804253999999673,-0.080209576
104,-0.0753601999999773,-0.07510228,-0.0790004000000408,-0.08227635
105,-0.0548338999999487,-0.05453242,-0.0591039999999907,-0.09339946
106,-0.0538457999999764,-0.054250903,-0.11336469999992,-0.10110269
107,-0.0916597000000365,-0.0915789,-0.0878401000001076,-0.09324976
108,-0.0484204000000545,-0.048787724,-0.0649247999999715,-0.063446164
109,-0.0778459999999086,-0.0782611,-0.0930085999999903,-0.08845864
110,-0.079351900000006,-0.07937092,-0.0537216999999827,-0.052697603
111,-0.0636525999999548,-0.06299549,-0.0786914000000251,-0.077191055
112,-0.0944309999999859,-0.09256102,-0.1099265000000286,-0.07501855
113,-0.0833135999999967,-0.08341575,-0.0838125999999874,-0.084146805
114,-0.0577884000000494,-0.058599565,-0.0842847000000119,-0.08043921
115,-0.0818640999998479,-0.08215378,-0.0732534999999643,-0.070514984
116,-0.0752187999999591,-0.07464254,-0.0803452000000106,-0.08214868
117,-0.0790642999999704,-0.07932518,-0.0821259999999028,-0.08327904
118,-0.0794177999999874,-0.0803834,-0.0547865999999999,-0.057094175
119,-0.0737423999999009,-0.07410043,-0.0605315000000246,-0.065626256
120,-0.0775661000000127,-0.07843292,-0.0494750000000294,-0.04971634
121,-0.0503939999999829,-0.050169773,-0.0779532999999901,-0.07974701
122,-0.0562631999999894,-0.055071525,-0.0815408999999363,-0.08247272
123,-0.0796759999999494,-0.07909387,-0.0692051999999421,-0.07381466
124,-0.0871465000000171,-0.08672373,-0.048840099999893,-0.04976152
125,-0.0817023999999264,-0.08243431,-0.0901409000000512,-0.08721016
126,-0.082615799999985,-0.082734995,-0.0877554999999574,-0.08626729
127,-0.061939700000039,-0.062935695,-0.0827476000000047,-0.08337946
128,-0.0824041000000761,-0.08190756,-0.0602575999999999,-0.064080305
129,-0.0712316000000328,-0.070827544,-0.082076499999971,-0.083924636
130,-0.0845230999999557,-0.08267778,-0.0742417999999816,-0.06776834
131,-0.0784867000000986,-0.0784732,-0.0815529999999853,-0.07715272
132,-0.08894650000002,-0.08851937,-0.0795035999999527,-0.080207825
133,-0.0809600000000045,-0.08185237,-0.0825217000000293,-0.08266844
134,-0.0882458999999471,-0.08806071,-0.0899426000000858,-0.08783562
135,-0.0806881999999404,-0.08066201,-0.081936799999994,-0.08156726
136,-0.0845328999999992,-0.0842969,-0.0506345999999666,-0.05039649
137,-0.0825893999999607,-0.08185737,-0.053384899999969,-0.052680083
138,-0.0491328999999041,-0.04957769,-0.0940425000000004,-0.0934892
139,-0.0888959000000113,-0.086883955,-0.0697680000000673,-0.06423528
140,-0.0827054999999745,-0.08294513,-0.0829003000000057,-0.08507626
141,-0.0468211999999539,-0.047278434,-0.0642386999999757,-0.064876415
142,-0.0652425000000676,-0.06372596,-0.0812435999999934,-0.080430984
143,-0.1053441999999904,-0.1050689,-0.0799678000000767,-0.082145855
144,-0.0491704000000936,-0.050301928,-0.0939994000000297,-0.081109114
145,-0.0816839999999956,-0.08138112,-0.0525840000000243,-0.05562145
146,-0.049161099999992,-0.050141834,-0.0792844000000059,-0.07908573
147,-0.0899402000000009,-0.09009563,-0.0808476000000837,-0.08233192
148,-0.075938399999984,-0.07676785,-0.0795117000000118,-0.07914408
149,-0.0503421999999318,-0.05032557,,
150,-0.064868400000023,-0.06541513,,
151,-0.1013224999999238,-0.10235426,,
152,-0.0824565000000348,-0.08211727,,
153,-0.089243300000021,-0.0890382,,
154,-0.0513746999999966,-0.051154274,,
155,-0.0886608000000706,-0.08755299,,
156,-0.0795018000000027,-0.0798215,,
157,-0.0840472000000005,-0.08358308,,
158,-0.0560213999999632,-0.055783983,,
159,-0.1009116000000176,-0.10109972,,
160,-0.0617505999999821,-0.06227507,,
161,-0.0780597000000398,-0.07866195,,
162,-0.0444599999999582,-0.044951357,,
163,-0.0748807999999598,-0.07307376,,
164,-0.0633500999999796,-0.062750414,,
165,-0.0787961999999424,-0.07953177,,
166,-0.0774205999999821,-0.07711014,,
167,-0.0810335000001032,-0.08129983,,
168,-0.0543998000000556,-0.054675497,,
169,-0.0725269999999795,-0.072020374,,
170,-0.0819469000000481,-0.081967615,,
171,-0.0816555999999764,-0.081936456,,
172,-0.084200800000076,-0.083821036,,
173,-0.0581827999999404,-0.057423383,,
174,-0.0810403000000405,-0.08115322,,
175,-0.0854368999999906,-0.08566453,,
176,-0.0550167000000101,-0.05398627,,
177,-0.0476733999998941,-0.04773316,,
178,-0.0837321999999858,-0.08461439,,
179,-0.0829087999999274,-0.08244844,,
180,-0.0647637999999801,-0.06583369,,
181,-0.090428299999985,-0.08947667,,
182,-0.0510358000000223,-0.051947095,,
183,-0.0834531000000424,-0.08395057,,
184,-0.0767960000000584,-0.077954486,,
185,-0.0665516000000252,-0.06755257,,
186,-0.094406699999979,-0.09441419,,
187,-0.0821176000000036,-0.08223018,,
188,-0.0785017000000607,-0.07825935,,
189,-0.1037891000000286,-0.10375997,,
190,-0.0669291999998904,-0.06878263,,
191,-0.0811488000000508,-0.08179239,,
192,-0.084099300000048,-0.08570607,,
193,-0.0794406999999637,-0.079377905,,
194,-0.057298400000036,-0.05713003,,
195,-0.0941022000000089,-0.09421061,,
196,-0.0460395999999718,-0.046245653,,
197,-0.0687660000000107,-0.06874916,,
198,-0.0485477999999943,-0.048553582,,
199,-0.0832269999999653,-0.08227777,,
200,-0.064597699999922,-0.06390732,,
201,-0.0759918999999627,-0.076809645,,
202,-0.0545720000000073,-0.05491423,,
203,-0.0860881999999492,-0.08581051,,
204,-0.081035399999962,-0.080654256,,
205,-0.0734542999999803,-0.07208601,,
206,-0.0891751999999996,-0.08920822,,
207,-0.0805623999999625,-0.081450574,,
208,-0.0797876000000314,-0.07954239,,
209,-0.0915569000000005,-0.08913267,,
210,-0.0774370000000317,-0.077557124,,
211,-0.0761282999999366,-0.07647378,,
212,-0.0896503000000166,-0.08877143,,
213,-0.083467500000097,-0.08342145,,
214,-0.0715209999999615,-0.07146958,,
215,-0.0579692000000022,-0.057061505,,
216,-0.081105100000002,-0.081271574,,
217,-0.080194800000072,-0.07956207,,
218,-0.0730115000000068,-0.074632056,,
219,-0.0543791000000055,-0.054905534,,
220,-0.0893515999999863,-0.08848833,,
221,-0.0859619999999949,-0.08578448,,
222,,,,
223,,,,
224,,,,
225,,,,
226,,,,
227,,,,
228,,,,
229,,,,
230,,,,
231,,,,
232,,,,
233,,,,
234,,,,
235,,,,
236,,,,
237,,,,
238,,,,
239,,,,
240,,,,
241,,,,
242,,,,
243,,,,
244,,,,
245,,,,
246,,,,
247,,,,
248,,,,
249,,,,
250,,,,
251,,,,
252,,,,
253,,,,
254,,,,
255,,,,
256,,,,
257,,,,
258,,,,
259,,,,
260,,,,
261,,,,
262,,,,
263,,,,
264,,,,
265,,,,
266,,,,
267,,,,
268,,,,
269,,,,
270,,,,
271,,,,
272,,,,
273,,,,
274,,,,
275,,,,
276,,,,
277,,,,
278,,,,
279,,,,
280,,,,
281,,,,
282,,,,
283,,,,
284,,,,
285,,,,
286,,,,
287,,,,
288,,,,
289,,,,
290,,,,
291,,,,
292,,,,
293,,,,
294,,,,
295,,,,
296,,,,
297,,,,
298,,,,
299,,,,
300,,,,
301,,,,
302,,,,
303,,,,
304,,,,
305,,,,
306,,,,
307,,,,
308,,,,
309,,,,
310,,,,
311,,,,
312,,,,
313,,,,
314,,,,
315,,,,
316,,,,
317,,,,
318,,,,
319,,,,
320,,,,
321,,,,
322,,,,
323,,,,
324,,,,
325,,,,
326,,,,
327,,,,
328,,,,
329,,,,
330,,,,
331,,,,
332,,,,
333,,,,
334,,,,
335,,,,
336,,,,
337,,,,
338,,,,
339,,,,
340,,,,
341,,,,
342,,,,
343,,,,
344,,,,
345,,,,
346,,,,
347,,,,
348,,,,
349,,,,
350,,,,
351,,,,
352,,,,
353,,,,
354,,,,
355,,,,
356,,,,
357,,,,
358,,,,
359,,,,
360,,,,
361,,,,
362,,,,
363,,,,
364,,,,
365,,,,
366,,,,
367,,,,
368,,,,
369,,,,
370,,,,
371,,,,
372,,,,
373,,,,
374,,,,
375,,,,
376,,,,
377,,,,
378,,,,
379,,,,
380,,,,
381,,,,
382,,,,
383,,,,
384,,,,
385,,,,
386,,,,
387,,,,
388,,,,
389,,,,
390,,,,
391,,,,
392,,,,
393,,,,
394,,,,
395,,,,
396,,,,
397,,,,
398,,,,
399,,,,
