,y_train,y_train_pre,y_test,y_test_pre
87,-0.0879116000000976,-0.08755011473647302,-0.0622439999999642,-0.05697521718748709
88,-0.0898435999999947,-0.08635717659469126,-0.0848158000000012,-0.08360448665776583
89,-0.0519526000000496,-0.05160696406251829,-0.0833381999999574,-0.07905500281250252
90,-0.0579684000000497,-0.05773205312502492,-0.0833431999999447,-0.08422360176590406
91,-0.1214560000000801,-0.11321869179692873,-0.0523511000000098,-0.05236193468748363
92,-0.0806448999999815,-0.0809849213972667,-0.0911756000000423,-0.08444887907096851
93,-0.083432299999913,-0.08353413497515828,-0.082954500000028,-0.08167425776408131
94,-0.074382499999956,-0.0769156312499684,-0.0838741999999683,-0.07986879804686123
95,-0.0555924000000231,-0.05567094843752061,-0.0961367000000166,-0.0837977096354212
96,-0.0800653000000011,-0.08030483607469734,-0.083915300000001,-0.08252626701704026
97,-0.0612293000000363,-0.059306040937523355,-0.0869147000000225,-0.08100955555555393
98,-0.0521456999999827,-0.05365444999999268,-0.0797615000000178,-0.07915926499999225
99,-0.077260600000045,-0.07902689910194395,-0.0741661000000704,-0.07665741093750354
100,-0.0565527999999631,-0.05614071093747874,-0.0834459999999808,-0.08440771521509488
101,-0.0817971999999827,-0.08248283697724398,-0.0808097999999972,-0.08083025717339164
102,-0.08376439999995,-0.08458268100073016,-0.0856257000000368,-0.08382813237847041
103,-0.0808810999999991,-0.08179616944854272,-0.0804253999999673,-0.08144629171700007
104,-0.0753601999999773,-0.07231146406248266,-0.0790004000000408,-0.08163653037499051
105,-0.0548338999999487,-0.0544445499999675,-0.0591039999999907,-0.09757810625000073
106,-0.0538457999999764,-0.054004931249984615,-0.11336469999992,-0.10130900781247504
107,-0.0916597000000365,-0.0906842985398196,-0.0878401000001076,-0.0946135390624958
108,-0.0484204000000545,-0.04840150625002691,-0.0649247999999715,-0.06124174375002233
109,-0.0778459999999086,-0.07624346643224734,-0.0930085999999903,-0.08356211510417254
110,-0.079351900000006,-0.08050768125000317,-0.0537216999999827,-0.0535620078125003
111,-0.0636525999999548,-0.061812489062470256,-0.0786914000000251,-0.08072997088092698
112,-0.0944309999999859,-0.08883445624999096,-0.1099265000000286,-0.0807857765624913
113,-0.0833135999999967,-0.08352181783899945,-0.0838125999999874,-0.08399438251056386
114,-0.0577884000000494,-0.059884675000024125,-0.0842847000000119,-0.08269045150125294
115,-0.0818640999998479,-0.08178609094680038,-0.0732534999999643,-0.06726449374995801
116,-0.0752187999999591,-0.07353352187497218,-0.0803452000000106,-0.0806627464077517
117,-0.0790642999999704,-0.07908463695310274,-0.0821259999999028,-0.08311776969991996
118,-0.0794177999999874,-0.08164047179444267,-0.0547865999999999,-0.054247823437498774
119,-0.0737423999999009,-0.0744645671874302,-0.0605315000000246,-0.06437474687499732
120,-0.0775661000000127,-0.07820187601563698,-0.0494750000000294,-0.05009968124997764
121,-0.0503939999999829,-0.05030933906248157,-0.0779532999999901,-0.08075319389143316
122,-0.0562631999999894,-0.056963462812494106,-0.0815408999999363,-0.08198964078424717
123,-0.0796759999999494,-0.08008164093892736,-0.0692051999999421,-0.07740967812500531
124,-0.0871465000000171,-0.08683910045185576,-0.048840099999893,-0.04887299374997144
125,-0.0817023999999264,-0.08194526748226762,-0.0901409000000512,-0.08569434980779286
126,-0.082615799999985,-0.08252857603962857,-0.0877554999999574,-0.08282222840302005
127,-0.061939700000039,-0.06178501875001973,-0.0827476000000047,-0.08327875439876961
128,-0.0824041000000761,-0.08225431204836356,-0.0602575999999999,-0.06189024062501946
129,-0.0712316000000328,-0.07333621519100021,-0.082076499999971,-0.08365956533000518
130,-0.0845230999999557,-0.08276477783056169,-0.0742417999999816,-0.06632214218749531
131,-0.0784867000000986,-0.078888554306961,-0.0815529999999853,-0.07980787304736643
132,-0.08894650000002,-0.08715205749399522,-0.0795035999999527,-0.08020598153376438
