,y_train,y_train_pre,y_test,y_test_pre
0,3.570182916514091,3.8916680089964104,3.8945492439276808,4.269354806646723
1,2.3263868160858103,3.2004320244517914,2.366033947763205,2.748172276358153
2,4.325557375757446,3.434269576054638,5.259284062291696,3.9476808954872724
3,3.751444051406972,3.729872199051377,4.24804818572623,3.7181324503102844
4,3.6151580566940873,3.686889907843059,4.419192090996866,4.0073112996155285
5,3.840011988396071,3.6876471154586654,2.6486932341833023,2.7643792253415342
6,2.974401087731589,2.639660624517481,3.332912384825668,3.175081501583398
7,3.611974313105759,3.7687387965392447,4.967108920041767,4.1298751641765445
8,3.5486123734297643,3.5371220921510287,2.1283688495613027,2.9059760176600578
9,4.120380067888078,3.5851284309095974,3.909613521273106,3.9138821417122274
10,2.9445963496916474,2.8364670917230144,3.8942118215264734,3.3084444997797875
11,2.607285519509206,2.900989498988045,4.568670212985998,4.484077585644107
12,4.1260917583051615,3.8379779814180695,4.68723064724804,4.1620473455854405
13,3.936071246826324,3.986033439864903,4.632981833446108,4.489144736620281
14,3.981032781261437,4.036604608988844,4.299020736899369,4.0652306670794385
15,4.836316923874218,3.867188238514635,2.765114845829024,2.7719439712195055
16,2.00640697984228,3.17551683736331,3.674002890089349,3.215758842359199
17,2.577132474476018,2.67740526299024,3.6981449183829658,3.7958166247112133
18,3.430680524437529,3.8461662159274312,4.898644827177206,4.288198042624051
19,4.467533291701786,3.8356006871285246,4.297570364824159,2.7252256516980453
20,3.588577879458566,3.5850686970820136,4.937799430996513,4.143278146558648
21,3.695603365807781,3.576006148441073,4.285741532883703,3.929596697412697
22,3.74435273876952,2.9539555915284184,2.668285502408463,2.3821592312300965
23,2.2806225428850406,2.9790158366699218,4.261327389751177,2.91664536575029
24,3.817437341555828,3.8035654572335518,2.4829834621959788,3.172526410773051
25,3.667651729803459,3.947618581843406,4.915706427426182,4.084013504344901
26,3.9925813349237873,4.0479532172661745,3.773390112969676,4.173719691488648
27,2.4784010483490806,2.6407280007073752,3.803978541743263,3.622213967900669
28,3.4991038000720773,3.804246956956766,3.3087458661959004,3.7514601617926275
29,1.7049309524806455,2.7694413740841157,2.322979938332422,3.3355208349216157
30,2.609908706535136,2.627471877461565,3.2971102357879443,3.664778306903307
31,3.8354622283214286,4.039209529242205,3.8759828486270513,3.8536188236279743
32,4.390135668752325,4.055120029786329,3.869541890451219,3.852842353762233
33,3.894029504586014,3.829565738843874,3.790193204126175,4.021603218035514
34,4.20090429030509,2.913484105024898,2.6168557983092966,2.6714042288889943
35,3.1729823319705663,3.0075632402508092,3.968493729597335,4.241584656610419
36,3.985013821315922,3.8177726950938706,4.018475782765627,3.9673396158627185
37,2.676350986163087,2.498334332341463,4.504856562678835,3.928500036302856
38,3.5573282116398217,4.008073017406266,3.649515275951462,3.8186775245571227
39,3.950648438616257,3.794099672294968,4.113408485771581,4.136646855718416
40,2.160263429549902,2.684226277143742,3.0596492237113577,3.1092086144612296
41,4.126723064722398,4.051720630406114,2.933747131164768,2.7297541518177497
42,4.8314950489730375,4.2537627679916366,3.699619780794327,3.681528355947583
43,3.372053382907826,3.5988405413640323,4.375460515622425,3.9369845541181605
44,3.5306582365143595,3.6879702652926682,4.505493311394028,3.9127292960269444
45,3.919423261130571,3.6010332855870986,3.245226099913275,3.677179956844546
46,4.374687709489326,3.620670918996828,3.977206846663056,4.066263658690721
47,3.378151476394551,3.6900481987153655,3.5766755765146816,3.4935045711767345
48,3.833943827541905,3.9348231665311943,4.401316867390964,4.0161872990678855
49,3.679143139345031,3.6497168633153962,2.6693794040496805,2.695492639176726
50,4.20980244545793,4.0181088332678225,3.765068841273096,4.067724246332935
51,4.159891142147565,4.258529416412264,4.334814722491709,3.842541312396341
52,3.958915287354953,3.9338150039779323,2.8957354096497,3.007191635947882
53,4.119990943672553,4.084308798127884,3.712719389023922,3.7298063280990648
54,2.6383474280980423,2.743250912731517,4.424087436906499,3.3157302290341506
55,2.92533061926792,2.620866555683668,4.721745693112046,4.035160111761277
56,4.418174381514627,4.059760639870936,4.037540148213017,4.079146318011615
57,4.597645000779796,4.242514385573875,2.480986139293974,2.4363395567337904
58,3.843070559153119,3.8811313653326835,3.815333893870021,3.7845696178205146
59,4.889422855362628,3.8267111274121164,3.233952382235717,3.7887114571835157
60,3.682177219775208,4.033169085925172,3.217162896822557,3.5652022002699852
61,2.9234856806761367,2.738215375250937,2.110812000312997,2.250255590375153
62,2.159090614602276,2.4723955629846643,4.824558841788598,3.9330652632447056
63,4.871928592526869,4.241867108248178,2.802783702647252,2.6115907542238603
64,3.800797519308552,3.82125474314619,3.566278068612396,3.5722519808618274
65,3.087105610716351,2.9258903564818213,4.232839687520606,3.9203378598989986
66,2.923983650829084,2.8273130268375355,2.827489008653792,3.7585036579779882
67,3.777392922217523,3.83614233303654,3.664748264499424,3.7898380740438626
68,4.533259909311232,4.185855559369363,3.7599013805276464,4.094637909983637
69,4.213043333160849,3.766098898209228,3.60468163548578,3.0151807506876396
70,4.2841006804141415,3.9626993600754106,4.377558521014921,3.961496484512671
71,2.508556814532793,2.568890236530413,4.685957149814566,3.8418194708914855
72,4.316710922427433,4.161802958993055,2.080422215369864,2.690599644466991
73,2.8338020728601925,3.7850588277955723,2.0479942903024457,2.562665260727434
74,3.861321301237396,3.9319405788186743,3.604684356631664,4.095392081684102
75,3.118118538634431,3.1985025217467666,3.909627127016444,4.006051702640823
76,3.896388740219964,3.7960889812306307,3.1570364025468884,3.0000057143383203
77,2.901316484949921,3.5804861134433197,4.817015818523069,3.450215036607395
78,4.292381134893082,3.8305710317121595,3.2594958019368803,3.7716564768065184
79,3.1202682458466584,2.9414112636163083,3.083296003007192,3.0383890205097743
80,3.4569423273061743,3.8945098619273524,2.769071395556639,2.681331212302601
81,3.789804079910648,3.962631436271684,2.6935051054556225,2.6224247964050194
82,4.675243988704048,4.576811857399141,3.925586662175725,4.094079387037189
83,3.857672241280752,3.8938855883147228,4.291719895835554,4.178003358921549
84,3.775496281810648,3.7481262898704046,4.610371811681539,4.025650965835146
85,4.254538124579005,3.8726738434156034,3.592972534074011,3.888424603793672
