R1,mean,var,num,difference
*C=CC(F)(F)F,4.537874976939666,0.0,1,0.6378749769396657
*C(=O)CCCC,3.585489376067413,0.0,1,-0.3145106239325868
*CCCCCCCC,3.0176510198484903,0.5826785180270744,2,-1.2996704621244353
*c1cccc(C)c1,4.2841006804141415,0.0,1,0.3841006804141416
*CCC(C)=O,3.716700429078408,0.0,1,-0.1832995709215921
*C(O)C(CC)CC,3.5486123734297643,0.0,1,-0.3513876265702356
*c1ccc(CO)cc1,4.377558521014921,0.0,1,0.4775585210149207
*CCOC,3.815717575790687,0.0,1,-0.08428242420931298
*c1ncc[nH]1,3.54788310566792,0.0,1,-0.35211689433208004
*c1cccnc1,3.9023861512138796,0.46953090835863454,2,-0.5280829404274858
*C(C)CC(=O)N(C)C,4.422811218328688,0.0,1,0.5228112183286879
*C1SCCCS1,3.398775059846835,0.0,1,-0.5012249401531648
*CC=C(C)CC,3.308500962843666,0.0,1,-0.5914990371563338
*CNC(=O)C1CC1,3.772040423380316,0.0,1,-0.1279595766196837
*C=C,3.975183672851184,0.28055337021837495,2,-0.644262956930441
*Cc1ccc(F)cc1,3.476700585583348,0.0,1,-0.42329941441665175
*CC1CCCC1,3.840011988396071,0.0,1,-0.05998801160392908
*C=CC1=CCCCC1,3.664748264499424,0.0,1,-0.23525173550057588
*C(C)(C)C,2.449223081481174,0.6818799037097181,3,-1.8673431777714562
*OC,3.262907507581428,1.1450673288889834,19,-17.49202516352959
*CC(C)C(C)=O,3.800797519308552,0.0,1,-0.09920248069144799
*c1ccc(C=O)s1,4.526380846247571,0.0,1,0.6263808462475713
*C1CCOC1,2.627385281909506,0.02085188553657797,2,-1.706533396372928
*C(=O)CCCC=C,3.592972534074011,0.0,1,-0.30702746592598906
*C#CCCCC,3.189546869116128,0.6808353312215828,12,-11.029617799662288
*OC(C)=O,5.259284062291696,0.0,1,1.3592840622916964
*C#C,3.7089719142004185,1.1379189081905545,6,-4.053109177609027
*C(C)(C)C=C,2.935907722963622,0.0,1,-0.9640922770363778
