index,smiles,al,solv,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio,idx
1281,CCCCC=C[B-](F)(F)F,4.201641721509221,-0.0833135999999967,10.0,10.0,4.0,4.0,0.0,150.95999999999998,139.87199999999999,0.0,3.1194000000000015,37.74300000000001,60.0,0.5017356986972515,-0.4452234257374203,1.3,1.9,2.3,11.458625283446711,-4.696658163265306,0.7011737199273335,0.9934977689555663,0.11385158356523777,0.9850578758824381,148.9907108282909,1289.0859181649741,1308.6397761250125,3.0162057899360732,0.20295378192293195,0.006611538869813833,0.6803100280095004,0.3333333333333333,9.0,0.0,0.5017356986972515,0.2857142857142857,0.5238095238095237,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,100
1291,CCCCCCC#C[B-](OC(C)C)(OC(C)C)OC(C)C,4.297570364824159,-0.0810953000000154,21.0,21.0,4.0,10.0,3.0,297.26800000000003,262.9959999999999,27.69,4.713300000000005,90.95200000000007,124.0,0.456554875673596,-0.5315219778010292,0.7619047619047619,1.2380952380952381,1.619047619047619,5.931757684555304,-1.9982789273116657,0.24393094728461523,0.9156668843550098,0.4019380013081485,0.9795376049652553,1472.0850573238542,3587.5251075119377,3662.4679739979856,3.8301952036289952,0.535998663940983,0.00066540829287812,1.5369661649322068,0.0,8.0,0.5,0.009631352301909512,0.30909090909090914,0.6181818181818183,0.05454545454545454,0.0,0.0,0.0,0.01818181818181818,0.0,101
1292,F[B-](F)(F)CN1CCCCC1,2.6411121148382866,-0.0859619999999949,11.0,11.0,5.0,2.0,1.0,165.975,153.879,3.24,1.8589,39.36900000000001,66.0,0.49153373225703384,-0.44809068922463624,1.0,1.5454545454545454,2.0,11.860986394557823,-4.602499999999999,0.43798024169002137,0.9691103433938935,0.24662753764932638,0.9224742207605705,220.30304470000513,824.0113063926275,893.262150689955,2.41597865464817,0.31269825794333844,0.004187296739437887,0.6511350704647292,0.0,9.0,0.0,0.49153373225703384,0.2608695652173913,0.5217391304347825,0.0,0.043478260869565216,0.13043478260869565,0.0,0.043478260869565216,0.0,102
1296,CCCCC#C[B-](OC(C)C)(OC(C)C)OC(C)C,4.300220763327484,-0.0829003000000057,19.0,19.0,4.0,8.0,3.0,269.214,238.97399999999993,27.69,3.933100000000003,81.71800000000007,112.0,0.4565548756687015,-0.5315219778010346,0.8421052631578947,1.263157894736842,1.5789473684210527,5.884253826530612,-1.9883248299319733,0.23440433392450127,0.9114702368543725,0.41136602597763733,0.9800026989169148,1150.8909053235118,2741.7825541025272,2797.729595166122,3.525025984951256,0.5211540061292279,0.0008515165897861007,1.418824440646414,0.0,8.0,0.5,0.009631352301909509,0.30612244897959184,0.612244897959184,0.061224489795918366,0.0,0.0,0.0,0.02040816326530612,0.0,103
1300,CC[B-](CC)(CC)OC1=CCCCC1C,2.8089906420667563,-0.0605315000000246,15.0,15.0,2.0,5.0,1.0,209.16199999999995,182.95399999999995,9.23,4.712100000000004,69.38000000000005,88.0,0.16344123732415416,-0.715821258140125,1.2666666666666666,1.8666666666666667,2.3333333333333335,6.3624074074074075,-0.5846296296296296,0.22825586377776377,0.9106758004116876,0.4131217575298258,0.9548817119915356,575.7606396589745,1330.8021068224928,1393.6826835304282,2.808773560586476,0.5512499260856837,0.0016584699373634088,1.1190479904606767,0.15384615384615385,8.0,0.5,0.042595487537587545,0.3170731707317073,0.6341463414634149,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.0,104
1306,CCCC[B-](C(C)CC)(C(C)CC)C(C)CC,2.025392431989448,-0.0444599999999582,17.0,17.0,1.0,9.0,0.0,239.27599999999995,202.98799999999994,0.0,6.635600000000007,84.61400000000008,104.0,0.009034018939882977,-0.17747948266776542,0.7058823529411765,1.0588235294117647,1.2941176470588236,2.521805555555556,-0.18930555555555562,0.013154373284233674,0.5731025706251826,0.8194836444632727,0.9304646600488017,1306.6740594948637,1483.6342894418387,1594.5090159190183,3.0269913972162503,0.8419950998074198,0.0007120862722326502,1.5133802009517203,0.0,6.0,0.25,-0.08514310406222181,0.3018867924528302,0.6792452830188679,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,105
1307,N#Cc1cccc([B-](F)(F)F)c1,4.882979176036272,-0.0730115000000068,12.0,12.0,5.0,1.0,1.0,169.92199999999997,165.88999999999996,23.79,1.61268,39.86900000000001,62.0,0.5091758866320538,-0.4448575646540862,1.25,1.9166666666666667,2.4166666666666665,12.057297808012095,-4.981944444444444,0.374152842166874,0.9584177285932672,0.2853689848566627,0.8164312248554066,303.5746747540121,868.5171013556036,1063.7970167167744,2.564987754888152,0.08278770868186058,0.0026893917469135538,0.15654209199417535,0.8571428571428571,9.0,0.0,0.5091758866320538,0.4375,0.25,0.0,0.0625,0.1875,0.0,0.0625,0.0,106
1308,Cc1cccc([B-](F)(F)F)c1,4.2841006804141415,-0.0818679999999858,11.0,11.0,4.0,1.0,0.0,158.93900000000002,151.88299999999998,0.0,2.04942,39.89100000000001,60.0,0.5091416960084014,-0.4448578881579619,1.1818181818181819,1.8181818181818181,2.1818181818181817,12.03037037037037,-4.823055555555555,0.3425855087137057,0.9516636200908969,0.30714223772625143,0.8290603118909439,258.5094937839175,697.7873285350058,841.6605143520536,2.378260677126517,0.11314527240968324,0.003207078779798848,0.27441448589023587,0.8571428571428571,9.0,0.0,0.5091416960084014,0.38888888888888895,0.38888888888888895,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,107
1335,CCC(=O)CC[B-](F)(F)F,3.8759828486270513,-0.0843642999999474,10.0,10.0,5.0,4.0,1.0,152.932,143.86,17.07,2.2030000000000003,33.8,60.0,0.4782625583773331,-0.4488499338158452,1.4,1.9,2.2,11.462587868480725,-4.76,0.5781328203893191,0.9852972697576973,0.1708487348739451,0.9624365102986715,175.6115722474386,989.2668440687592,1027.877510342746,2.6775091574379037,0.27283429290547584,0.00548048456022356,0.6663475950197931,0.2,9.0,0.0,0.4782625583773331,0.2631578947368421,0.47368421052631576,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,108
1336,CN(C)C(=O)CC[B-](F)(F)F,4.505493311394028,-0.0940105999999332,11.0,11.0,6.0,3.0,1.0,167.94699999999997,157.86699999999996,20.310000000000002,1.3121,37.196000000000005,66.0,0.4783337715837011,-0.4488492267345601,1.3636363636363635,1.8181818181818181,2.090909090909091,11.571147959183673,-4.807777777777778,0.5417635888738295,0.9823129218963179,0.1872466914941852,0.9131043007921773,224.94055875657128,1096.9176009691953,1201.305918740661,2.7407638880513487,0.17001286003551086,0.004059313739770384,0.49680879681239576,0.2,9.0,0.0,0.4783337715837011,0.23809523809523808,0.47619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.0,109
1341,CC(C)O[B-](OC(C)C)(OC(C)C)c1ccccn1,2.838036179715389,-0.0833381999999574,19.0,19.0,5.0,7.0,4.0,266.16999999999996,240.96999999999997,40.58,2.5025000000000004,78.28800000000005,108.0,0.4276170513908698,-0.5375984726006534,0.8421052631578947,1.3157894736842106,1.631578947368421,6.001203703703704,-2.026111111111111,0.02112654893122928,0.593088255161063,0.8051374550907477,0.8144481103625263,1360.2018202223494,1375.9312713465783,1689.4032337236627,2.8832905248761875,0.6657008848207848,0.0005987700488662706,1.3496749934223544,0.35714285714285715,8.0,0.5,0.009190514641037215,0.3181818181818182,0.568181818181818,0.06818181818181818,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,110
1349,F[B-](F)(F)C1CCC1,3.731416399439866,-0.0825217000000293,8.0,8.0,4.0,1.0,0.0,122.906,115.85,0.0,2.3879,26.67899999999999,48.0,0.4808721521106282,-0.44869143839789205,1.125,1.625,1.625,11.563240740740742,-4.475694444444444,0.1802751496230568,0.8868313276850512,0.46209327655395427,0.9368751211575346,157.39219474037165,319.1062043063914,340.6069785609496,1.8232133583479,0.638035265952213,0.005952487813661721,0.7093545445251956,0.0,9.0,0.0,0.4808721521106282,0.26666666666666666,0.4666666666666666,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,111
1359,Cc1ccc([B-](F)(F)F)o1,3.5573282116398217,-0.0849958999999671,10.0,10.0,5.0,1.0,1.0,148.9,143.86,13.14,1.64242,32.157,56.0,0.5439087431312624,-0.49808793683450675,1.3,1.9,2.1,11.769953703703703,-4.949722222222222,0.4085938796490834,0.9646627997747844,0.263487538093691,0.8922916760528656,184.0886406348612,623.4099831923211,698.661659548403,2.2489160760338756,0.13960086264744473,0.004847076239879033,0.3168141142093459,0.8,8.0,1.0,0.047856408261883206,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.2,0.0,0.06666666666666667,0.0,112
1360,O=Cc1ccc([B-](F)(F)F)o1,4.291719895835554,-0.0760113000000046,11.0,11.0,6.0,2.0,2.0,162.88299999999998,159.85899999999998,30.21,1.1464999999999999,32.8075,60.0,0.543930526218992,-0.4899892550786315,1.3636363636363635,2.0,2.272727272727273,11.79036186696901,-5.116388888888889,0.5431815903009615,0.9823807649591145,0.18689042949906515,0.9235219274486435,179.68495269024885,887.9159531432667,961.4454478587821,2.4957041815218046,0.09557371001554135,0.0051396731536038145,0.19815063657697962,1.0,8.0,1.0,0.04856437129752345,0.3571428571428571,0.21428571428571427,0.14285714285714285,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,113
1361,Cc1csc([B-](F)(F)F)c1,3.968493729597335,-0.0805280000000721,10.0,10.0,5.0,1.0,1.0,164.968,159.92799999999997,0.0,2.11092,37.76800000000001,56.0,0.5189329302450911,-0.44437082414009393,1.4,2.0,2.2,11.87412037037037,-4.764537037037037,0.3290807158813763,0.9483690192946949,0.3171690452140917,0.8193272253735226,261.5469385139196,675.6413675013582,824.6294600955564,2.3108174588357455,0.13655483773450938,0.0031326202096986803,0.3311179191392219,0.8,9.0,0.0,0.5189329302450911,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,114
1362,Cc1noc(C)c1[B-](F)(F)F,4.418174381514627,-0.0790067000000362,11.0,11.0,6.0,1.0,2.0,163.915,157.867,26.03,1.34584,34.68900000000001,62.0,0.5144389316179067,-0.44474335426941963,1.2727272727272727,1.8181818181818181,2.0,12.10537037037037,-4.971064814814815,0.1648044387317829,0.8646934616755027,0.5022999276683563,0.6640660211403238,358.29566544294875,473.6850710829054,713.3102071229315,2.1711047766284794,0.17531183856347052,0.001853402329942679,0.40377642064253716,0.6,9.0,0.0,0.5144389316179067,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.1764705882352941,0.0,0.058823529411764705,0.0,115
1363,F[B-](F)(F)c1ccncc1,4.610371811681539,-0.0806291999999757,10.0,10.0,5.0,1.0,1.0,145.9,141.868,12.89,1.136,32.949,54.0,0.5092395049556179,-0.44485693107733776,1.1,1.6,1.9,11.822592592592592,-4.8438888888888885,0.3620908159055014,0.9558563590846657,0.29383434244044093,0.8713498790750146,189.31221040059523,561.3951394174375,644.2821108937193,2.1864664586379963,0.11528420564119175,0.004602713566289198,0.1899254099125123,1.0,9.0,0.0,0.5092395049556179,0.3571428571428571,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.0,116
1364,Fc1ncccc1[B-](F)(F)F,4.8314950489730375,-0.0824632000000065,11.0,11.0,6.0,1.0,1.0,163.89,160.86599999999999,12.89,1.2751000000000001,32.907,60.0,0.5136045010320593,-0.4447612796501589,1.2727272727272727,1.9090909090909092,2.272727272727273,12.270092592592592,-5.266851851851852,0.2505614272693158,0.9227189614895142,0.38547336886964373,0.7557996220220036,284.0770851016265,556.9914055918326,736.9564489880321,2.1941469267366833,0.10720143791640067,0.0026605441327716447,0.1773778406783222,1.0,9.0,0.0,0.5136045010320593,0.3571428571428571,0.21428571428571427,0.0,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,117
1365,Fc1ccc([B-](F)(F)F)cn1,4.78461510493614,-0.0779532999999901,11.0,11.0,6.0,1.0,1.0,163.89000000000001,160.86599999999999,12.89,1.2751,32.907000000000004,60.0,0.510642593075584,-0.4448251453066047,1.1818181818181819,1.8181818181818181,2.1818181818181817,12.003333333333334,-5.047499999999999,0.49962541963442214,0.9777360800367972,0.20983840876797927,0.9094099663315859,193.4508194846234,838.3884736223508,921.9037669053437,2.4414200042416354,0.11382737404963582,0.004700987924240203,0.19471699198770456,1.0,9.0,0.0,0.510642593075584,0.3571428571428571,0.21428571428571427,0.0,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.0,118
1367,COc1ncc([B-](F)(F)F)cn1,4.967108920041767,-0.0826888999999937,12.0,12.0,7.0,2.0,3.0,176.914,171.874,35.010000000000005,0.5395999999999999,37.296000000000014,66.0,0.51215775419304,-0.46678951250709344,1.25,1.75,2.0833333333333335,11.965216364323506,-5.005408163265306,0.5656253848068438,0.9845502282737485,0.17510239291942745,0.9176170003926039,209.2465448141102,1096.5480459378532,1194.995347153217,2.6585357688062277,0.09679707796238397,0.004385338841354794,0.28000046079091495,0.8,8.0,1.0,0.08085852127501984,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.1764705882352941,0.0,0.058823529411764705,0.0,119
1368,F[B-](F)(F)c1ccc2[nH]ccc2c1,3.682177219775208,-0.0919408999999404,13.0,13.0,5.0,1.0,0.0,183.949,177.90099999999998,15.79,2.2222999999999997,47.01070000000002,68.0,0.5091553964889407,-0.4448577685269683,1.0769230769230769,1.8461538461538463,2.5384615384615383,12.27432350718065,-4.879166666666666,0.5215724263541066,0.980362533399527,0.19720370966708858,0.8829818679740095,249.77623868926213,1118.375968614824,1266.5899597473312,2.676118544747317,0.0539994187387966,0.0035350915387612042,0.14102583101524493,1.0,9.0,0.0,0.5091553964889407,0.42105263157894735,0.3157894736842105,0.0,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.0,120
1380,CCCC=C[B-](F)(F)F,4.205568338602731,-0.083467500000097,9.0,9.0,4.0,3.0,0.0,136.933,127.861,0.0,2.729300000000001,33.126,54.0,0.501735697398691,-0.4452234257402985,1.3333333333333333,1.8888888888888888,2.2222222222222223,11.354671201814059,-4.690138888888889,0.5221104514579666,0.9796363792744429,0.20077989043243274,0.966502209119822,160.4982310254415,772.5967700839791,799.3740343206981,2.515148785971902,0.25181353100859705,0.006021886988689714,0.5729897660497557,0.4,9.0,0.0,0.501735697398691,0.2777777777777778,0.5000000000000001,0.0,0.0,0.16666666666666666,0.0,0.05555555555555555,0.0,121
1385,N#CCC[B-](F)(F)F,3.936071246826324,-0.0755675999999994,8.0,8.0,5.0,2.0,1.0,121.87800000000001,117.846,23.79,1.74748,24.114999999999995,46.0,0.4788325261117036,-0.4488370676091635,1.375,1.875,2.0,11.154027777777777,-4.7243055555555555,0.4938071919205369,0.9758932245918781,0.21824851476165,0.9832467988256631,120.26118029711037,541.7971374479548,551.0286309551661,2.230839408610342,0.37059818973335534,0.008175928395152202,0.5208574714935618,0.0,9.0,0.0,0.4788325261117036,0.25,0.3333333333333333,0.0,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,122
1388,CC(C)C[B-](F)(F)F,3.75871768098566,-0.0808810999999991,8.0,8.0,4.0,2.0,0.0,124.92200000000001,115.85000000000001,0.0,2.4898000000000007,28.72299999999999,50.0,0.4780854620608003,-0.4488518510086007,1.25,1.625,1.625,11.36888888888889,-4.537037037037037,0.20513600915662464,0.9030058771759717,0.4296281948215851,0.9003041127126388,173.84642313319813,364.302556521452,404.6438879678105,1.9425566016999214,0.5497795156851248,0.0051787324495186264,0.760525561205087,0.0,9.0,0.0,0.4780854620608003,0.23529411764705882,0.5294117647058824,0.0,0.0,0.1764705882352941,0.0,0.058823529411764705,0.0,123
1393,CC(c1ccccc1)[B-](F)(F)F,3.245226099913275,-0.0805708000000322,12.0,12.0,4.0,2.0,0.0,172.96599999999995,163.89399999999998,0.0,3.176700000000001,43.93500000000001,66.0,0.4848960063004074,-0.44849803704074714,1.0833333333333333,1.5833333333333333,2.0,12.197356386999244,-4.751296296296296,0.3115331418718577,0.9395076177480064,0.34252800789638466,0.9823003576923492,288.9270522287828,828.5837660235464,843.5136560166601,2.3809273183014743,0.437983052065115,0.0033998213393826777,0.7058868235319958,0.75,9.0,0.0,0.4848960063004074,0.38095238095238093,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,124
1395,CC(C[B-](F)(F)F)C(=O)N(C)C,4.467533291701786,-0.0854064000000107,12.0,12.0,6.0,3.0,1.0,181.974,169.87800000000001,20.310000000000002,1.5581,41.743000000000016,72.0,0.47859527082575853,-0.4488431710637989,1.4166666666666667,1.8333333333333333,2.0833333333333335,11.82156462585034,-4.85175925925926,0.3998062935025073,0.9633643379289106,0.2681961081126864,0.8606724985187695,319.93792114469375,1026.71799341252,1192.92529409214,2.6415654999754636,0.25801524326649006,0.002690123432193977,0.694468298309027,0.16666666666666666,9.0,0.0,0.47859527082575853,0.24999999999999997,0.5,0.041666666666666664,0.041666666666666664,0.125,0.0,0.041666666666666664,0.0,125
1398,NC(=O)CC[B-](F)(F)F,3.909613521273106,-0.0966076000000839,9.0,9.0,6.0,3.0,1.0,139.893,133.845,43.09,0.7091999999999999,27.6964,54.0,0.47833352179922506,-0.4488492278709584,1.4444444444444444,1.8888888888888888,2.0,11.270694444444445,-4.832222222222223,0.4844896894530882,0.975442258132652,0.22025530878749044,0.9430568427462253,159.99438397650016,685.0404625460499,726.4042118088877,2.369931437665259,0.2683049722137923,0.005894312158386389,0.5473628378898963,0.3333333333333333,9.0,0.0,0.478333521799225,0.2,0.39999999999999997,0.06666666666666667,0.06666666666666667,0.2,0.0,0.06666666666666667,0.0,126
1408,CC(=O)C(C)C[B-](F)(F)F,3.800797519308552,-0.0823025999999345,10.0,10.0,5.0,3.0,1.0,152.932,143.85999999999999,17.07,2.0589,33.73,60.0,0.47852353059475705,-0.4488438829395374,1.5,1.9,2.0,11.576666666666666,-4.7962037037037035,0.3653079156775721,0.9563605465398145,0.2921891596587171,0.8859979694290339,228.24366831861224,692.0976360023946,781.1503636384234,2.3585806512909557,0.30973776261597585,0.003881807438321761,0.5721432564227401,0.2,9.0,0.0,0.47852353059475705,0.2631578947368421,0.47368421052631576,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,127
1422,F[B-](F)(F)c1cccs1,4.126924429703378,-0.0806881999999404,9.0,9.0,5.0,1.0,1.0,150.94099999999997,147.917,0.0,1.8025,33.031,50.0,0.5189230562612095,-0.44437092161626945,1.3333333333333333,2.0,2.2222222222222223,11.69412037037037,-4.74537037037037,0.3094987660865203,0.9432819338882575,0.33199276076449175,0.8442221565815199,202.1662095179692,514.0870933274449,608.9476440764364,2.095184436921747,0.13266479593725664,0.004175881610455196,0.22944513915275197,1.0,9.0,0.0,0.5189230562612095,0.3333333333333333,0.25,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,128
1428,OCc1ccccc1[B-](F)(F)F,4.390135668752325,-0.0788288999999622,12.0,12.0,5.0,2.0,1.0,174.93799999999996,167.88199999999995,20.23,1.2333,41.07680000000001,66.0,0.5094861487341078,-0.44485121764790403,1.1666666666666667,1.75,2.1666666666666665,12.18675925925926,-4.998101851851851,0.1631841558970705,0.8583702277811072,0.5130307515724668,0.6457501862392515,444.12849759880027,559.0231368383648,865.6956649041458,2.311159041260125,0.20529956125444518,0.0014539715188971831,0.4605167178845797,0.8571428571428571,9.0,0.0,0.5094861487341078,0.3684210526315789,0.3684210526315789,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,129
1438,F[B-](F)(F)COc1ccccc1,3.881528548992121,-0.0805623999999625,12.0,12.0,5.0,3.0,1.0,174.93800000000002,167.88199999999998,9.23,2.452,41.01500000000002,66.0,0.5146457003763055,-0.5217413766105092,1.0833333333333333,1.6666666666666667,2.1666666666666665,11.678786848072562,-4.850408163265306,0.4758025565613356,0.9748091351291017,0.22304069150908848,0.9023867508856132,235.15738580073528,951.4089464291017,1054.3250391202857,2.5307737769436507,0.17030471810699893,0.003837373628784368,0.4701657171112445,0.8571428571428571,8.0,1.0,0.060453358484123615,0.3684210526315789,0.3684210526315789,0.05263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0,130
1440,O=Cc1ccc([B-](F)(F)F)s1,4.526380846247571,-0.074382499999956,11.0,11.0,6.0,2.0,2.0,178.951,175.927,17.07,1.615,38.4185,60.0,0.5189470993291998,-0.44437069933388346,1.3636363636363635,2.0,2.272727272727273,11.894528533635675,-4.931203703703704,0.5603866913466612,0.9840841782440471,0.1777029266211969,0.9155708470526035,202.5567174859731,1043.6239229765488,1139.8614605698428,2.5820044626938543,0.08518930154243297,0.004520071505977115,0.20271397539435707,1.0,9.0,0.0,0.5189470993291998,0.3571428571428571,0.21428571428571427,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,131
1445,O[B-](O)(O)c1cccnc1,3.217162896822557,-0.1082449000000451,10.0,10.0,5.0,1.0,4.0,139.927,132.871,73.58,-1.7955999999999999,36.28140000000001,54.0,0.4035368117397959,-0.5556499785306833,1.3,2.0,2.3,8.622592592592593,-3.3663888888888884,0.3278579863693485,0.9480272031437754,0.3181892865880165,0.8568688956691036,191.48450547410397,515.6588347230648,601.7943203789678,2.16268726203269,0.3273715454277518,0.004474873272631372,0.46034051507136764,1.0,8.0,0.0,0.15163817310967342,0.29411764705882354,0.411764705882353,0.1764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,132
1446,F[B-](F)(F)CN1CCOCC1,2.8338020728601925,-0.0868024000000105,11.0,11.0,6.0,2.0,2.0,167.947,157.867,12.47,0.7052,36.337,66.0,0.4915369782898943,-0.44809067417992166,1.1818181818181819,1.7272727272727273,2.1818181818181817,11.82017006802721,-4.6580555555555545,0.4380997151850023,0.9691206317935896,0.24658710637824047,0.9229878885184022,214.54414425358866,803.0494765401946,870.0541865497986,2.3706058995506023,0.3773475019953849,0.004302088466359825,0.6758716288786354,0.0,9.0,0.0,0.4915369782898943,0.23809523809523808,0.47619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.0,0.047619047619047616,0.0,133
1448,CN1CCN(C[B-](F)(F)F)CC1,2.642606025287845,-0.090428299999985,12.0,12.0,6.0,2.0,2.0,180.98999999999995,167.886,6.48,0.6204000000000001,43.01500000000002,72.0,0.4915356162806612,-0.4480906804566385,1.0833333333333333,1.5833333333333333,2.0,11.944532312925169,-4.636797052154194,0.5387652199436422,0.9818968541594488,0.1894163873369412,0.9281479384639806,224.13766139977625,1098.2835819283316,1183.306600611443,2.631023102888055,0.24960624546937574,0.004140972706985276,0.6205333897420302,0.0,9.0,0.0,0.4915356162806612,0.24000000000000002,0.5199999999999999,0.0,0.08,0.12,0.0,0.04,0.0,134
1449,F[B-](F)(F)CN1CCCC1,2.739655781724489,-0.0882458999999471,10.0,10.0,5.0,2.0,1.0,151.948,141.868,3.24,1.4688,34.751999999999995,60.0,0.4915337323140941,-0.4480906892245755,1.1,1.6,2.0,11.728333333333332,-4.58861111111111,0.43409725750845096,0.9683417609623555,0.24962819146948217,0.9310362114468501,181.36264611763872,676.4267687289046,726.531106322624,2.2832792604203673,0.33661912270376526,0.00513356102470486,0.6414437520545702,0.0,9.0,0.0,0.4915337323140941,0.25,0.49999999999999994,0.0,0.05,0.15000000000000002,0.0,0.05,0.0,135
1450,CC(C)(C)OC[B-](F)(F)F,3.679143139345031,-0.089736900000048,10.0,10.0,5.0,2.0,1.0,154.94799999999998,143.85999999999999,9.23,2.1881000000000004,34.782999999999994,62.0,0.5030426839909187,-0.4474762189973206,1.2,1.6,1.7,11.523472222222223,-4.788402777777778,0.39853364869263086,0.9602366264798262,0.2791874301730701,0.9922772659593704,216.78621250915256,770.4932493304574,776.4898741134778,2.3856839491995934,0.5667298999710891,0.004577215748522186,0.8825475672326291,0.0,9.0,0.0,0.5030426839909187,0.23809523809523808,0.5238095238095237,0.047619047619047616,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,136
1452,F[B-](F)(F)c1cncnc1,4.915706427426182,-0.0811215000001084,10.0,10.0,6.0,1.0,2.0,146.888,143.864,25.78,0.5309999999999999,30.743999999999996,54.0,0.5121531581617556,-0.44479218154216255,1.1,1.6,1.9,11.77037037037037,-4.928888888888888,0.36095761066436327,0.9556560931358177,0.29448502789171704,0.8668617523935412,187.50982463888613,551.9638683880347,636.738057555286,2.1643847945000014,0.12382147908694675,0.004623020442064718,0.20810197855998827,1.0,9.0,0.0,0.5121531581617556,0.3076923076923077,0.23076923076923078,0.0,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.0,137
1455,Oc1ccc([B-](F)(F)F)cc1,3.993060257035443,-0.08894650000002,11.0,11.0,5.0,1.0,1.0,160.91100000000003,155.87099999999998,20.23,1.4465999999999999,36.81880000000001,60.0,0.5091365053117572,-0.5079710114669367,1.0,1.4545454545454546,1.8181818181818181,11.900445956160242,-4.929444444444444,0.5024239012508521,0.9780664310981899,0.2082931980618899,0.9096064599839994,192.96954074036523,842.6887794263346,926.4322720851808,2.4691738164200823,0.10205462891847777,0.004713730760274999,0.28937780250969924,1.0,8.0,0.5,0.11485227892567088,0.375,0.3125,0.0625,0.0,0.1875,0.0,0.0625,0.0,138
1460,CCCCC[B-](F)(F)F,3.8402922666710846,-0.082076499999971,9.0,9.0,4.0,4.0,0.0,138.949,127.861,0.0,3.024000000000002,33.40999999999999,56.0,0.4778366756399614,-0.4488577445407724,1.1111111111111112,1.6666666666666667,2.0,11.441476757369614,-4.5095833333333335,0.6474741118840454,0.9903418463048383,0.1386471328860577,0.9902198262112951,130.77764123073325,934.0158031125222,943.2408626740827,2.688084109672802,0.227883877128836,0.0075717822778607335,0.590354056977513,0.0,9.0,0.0,0.4778366756399614,0.25,0.5499999999999999,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,139
1466,CC(C)(C)C[B-](F)(F)F,3.756712194641364,-0.0790004000000408,9.0,9.0,4.0,1.0,0.0,138.949,127.861,0.0,2.879900000000001,33.33999999999999,56.0,0.47834533010940444,-0.44884581534172896,1.1111111111111112,1.4444444444444444,1.4444444444444444,11.614097222222222,-4.590277777777778,0.2328114440481911,0.9095795971989761,0.4155297298140634,0.99324967960978,206.36093087637983,493.2689859968791,496.62133914875335,2.0747629919703585,0.722923835597341,0.0048131672763425575,0.8891211342020766,0.0,9.0,0.0,0.47834533010940444,0.25,0.5499999999999999,0.0,0.0,0.15000000000000002,0.0,0.05,0.0,140
